Date Time,High,Open,Low,Close,Volume,Adj Close
2018-01-01 08:00:00,13893.0,13763.0,12777.0,13376.0,29210.706998,13376.0
2018-01-02 08:00:00,15500.0,13375.0,12795.0,14722.0,53627.255554,14722.0
2018-01-03 08:00:00,15428.830919,14717.0,14500.0,15150.0,38090.34498,15150.0
2018-01-04 08:00:00,15422.157853,15150.0,14060.0,15159.0,45335.073476,15159.0
2018-01-05 08:00:00,17105.0,15159.0,14725.0,16911.0,52358.85202,16911.0
2018-01-06 08:00:00,17252.0,16912.0,16251.0,17169.0,29147.745815,17169.0
2018-01-07 08:00:00,17178.0,17165.0,15712.0,16214.0,28834.293315,16214.0
2018-01-08 08:00:00,16329.0,16213.0,13760.0,14906.0,61028.290066,14906.0
2018-01-09 08:00:00,15355.0,14911.0,14122.0,14425.0,43101.304621,14425.0
2018-01-10 08:00:00,14901.0,14430.0,13300.0,14898.0,56087.368529,14898.0
2018-01-11 08:00:00,14999.0,14900.0,12646.0,13254.0,69588.439609,13254.0
2018-01-12 08:00:00,14100.0,13253.0,12751.0,13794.0,35375.929642,13794.0
2018-01-13 08:00:00,14580.0,13790.0,13750.0,14199.0,26115.130674,14199.0
2018-01-14 08:00:00,14393.0,14192.0,12874.342125,13558.0,33542.992726,13558.0
2018-01-15 08:00:00,14356.0,13554.0,13300.0,13601.0,33179.419973,13601.0
2018-01-16 08:00:00,13617.0,13602.0,9940.0,11065.0,125177.347825,11065.0
2018-01-17 08:00:00,11497.0,11065.0,9231.1,11108.0,130592.551571,11108.0
2018-01-18 08:00:00,11904.0,11113.0,10515.0,11031.0,84117.722382,11031.0
2018-01-19 08:00:00,11900.0,11031.0,10647.0,11476.0,45739.018632,11476.0
2018-01-20 08:00:00,13017.0,11477.0,11407.0,12731.0,45024.830441,12731.0
2018-01-21 08:00:00,12732.0,12731.0,11015.0,11514.0,52678.643069,11514.0
2018-01-22 08:00:00,11900.0,11514.0,10009.0,10779.0,64923.258017,10779.0
2018-01-23 08:00:00,11427.0,10779.0,9900.0,10811.0,62386.704524,10811.0
2018-01-24 08:00:00,11557.889584,10812.0,10430.0,11394.411743,43428.671803,11394.411743
2018-01-25 08:00:00,11734.0,11390.0,10845.0,11147.0,34030.652696,11147.0
2018-01-26 08:00:00,11700.0,11147.0,10276.0,11069.0,55450.303864,11069.0
2018-01-27 08:00:00,11689.0,11069.0,10800.0,11458.0,33105.445064,11458.0
2018-01-28 08:00:00,12190.0,11458.0,11391.0,11828.0,28478.512931,11828.0
2018-01-29 08:00:00,11975.0,11835.0,11070.0,11217.817685,24425.768221,11217.817685
2018-01-30 08:00:00,11250.0,11217.817685,9860.4,10171.0,58495.861806,10171.0
2018-01-31 08:00:00,10414.0,10171.0,9760.0,10267.0,42505.191618,10267.0
2018-02-01 08:00:00,10336.0,10268.0,8941.0,9181.0,76640.004592,9181.0
2018-02-02 08:00:00,9213.0,9181.0,7960.0,8890.9,82113.364354,8890.9
2018-02-03 08:00:00,9499.0,8890.6,8180.0,9225.0,50782.047621,9225.0
2018-02-04 08:00:00,9410.0,9223.9,7809.0,8185.2,67784.197533,8185.2
2018-02-05 08:00:00,8380.0,8185.2,6651.0,6947.0,129307.457695,6947.0
2018-02-06 08:00:00,7880.0,6946.1,6000.0,7678.8,189135.60312,7678.8
2018-02-07 08:00:00,8488.9,7677.2,7175.1,7586.9,105282.55236,7586.9
2018-02-08 08:00:00,8648.9,7583.3,7565.0,8239.7,76438.484646,8239.7
2018-02-09 08:00:00,8750.0,8239.8,7724.9,8678.1,62384.042064,8678.1
2018-02-10 08:00:00,9074.9,8679.1,8151.3,8563.0,64740.918812,8563.0
2018-02-11 08:00:00,8570.0,8563.0,7851.0,8070.5,51991.404048,8070.5
2018-02-12 08:00:00,9000.0,8070.7,8069.576813,8902.9,49589.558147,8902.9
2018-02-13 08:00:00,8952.9,8910.0,8313.521921,8511.6,38532.16114,8511.6
2018-02-14 08:00:00,9489.0,8512.6,8512.1,9455.5,49017.289789,9455.5
2018-02-15 08:00:00,10176.0,9452.8,9338.0,9996.0,65839.638986,9996.0
2018-02-16 08:00:00,10271.0,9996.0,9670.0,10162.0,41953.305065,10162.0
2018-02-17 08:00:00,11084.0,10161.0,10049.0,11062.0,51517.68083,11062.0
2018-02-18 08:00:00,11250.0,11062.0,10122.0,10400.0,66638.073484,10400.0
2018-02-19 08:00:00,11250.0,10399.0,10308.0,11172.0,48683.096425,11172.0
2018-02-20 08:00:00,11788.0,11172.0,11100.0,11211.0,57532.028569,11211.0
2018-02-21 08:00:00,11239.0,11210.0,10200.0,10450.0,74258.999124,10450.0
2018-02-22 08:00:00,10915.0,10451.0,9740.0,9826.5,69742.794445,9826.5
2018-02-23 08:00:00,10395.0,9826.4,9583.1,10144.0,56880.230335,10144.0
2018-02-24 08:00:00,10500.0,10143.0,9350.3,9666.3,52915.361574,9666.3
2018-02-25 08:00:00,9840.0,9665.5,9280.4,9581.9,30115.362423,9581.9
2018-02-26 08:00:00,10439.0,9579.0,9359.9,10320.0,44338.99207,10320.0
2018-02-27 08:00:00,10888.0,10321.0,10125.0,10582.0,38078.271656,10582.0
2018-02-28 08:00:00,11065.0,10595.0,10261.0,10315.0,41222.279548,10315.0
2018-03-01 08:00:00,11095.0,10314.0,10210.0,10923.0,31996.277075,10923.0
2018-03-02 08:00:00,11189.0,10920.0,10762.0,11024.0,28099.321251,11024.0
2018-03-03 08:00:00,11530.0,11025.0,11025.0,11454.0,29308.260285,11454.0
2018-03-04 08:00:00,11549.0,11454.0,11050.0,11499.0,27166.340758,11499.0
2018-03-05 08:00:00,11700.0,11500.0,11380.0,11402.0,26447.708285,11402.0
2018-03-06 08:00:00,11411.0,11402.0,10567.0,10720.0,41648.023606,10720.0
2018-03-07 08:00:00,10899.0,10719.0,9400.0,9910.6,72888.13291,9910.6
2018-03-08 08:00:00,10112.0,9908.1,9025.0,9300.0,65547.487898,9300.0
2018-03-09 08:00:00,9428.0,9300.0,8342.0,9216.2,95129.781253,9216.2
2018-03-10 08:00:00,9506.4,9216.1,8670.9,8769.9,49596.435233,8769.9
2018-03-11 08:00:00,9729.0,8772.5,8428.0,9527.7,68836.64429,9527.7
2018-03-12 08:00:00,9900.0,9525.9,8770.0,9130.2,65776.374717,9130.2
2018-03-13 08:00:00,9482.4,9130.2,8822.0,9135.2,60875.436438,9135.2
2018-03-14 08:00:00,9439.6,9136.0,7916.0,8180.3,72966.617115,8180.3
2018-03-15 08:00:00,8418.0,8175.6,7665.1,8250.1,81150.138324,8250.1
