ts,symbol,open,high,low,close,quantity
2018-06-27 20:00:00, BINA--ETC--USDT, 15.01, 15.04, 14.8, 14.916, 31875.45
2018-07-04 08:00:00, BINA--ETC--USDT, 16.1896, 16.1896, 16.0254, 16.0352, 6162.51
2018-06-20 16:00:00, BINA--BNB--USDT, 15.9999, 16.1461, 15.95, 16.125, 59912.74
2018-06-26 09:00:00, BINA--BNB--USDT, 14.6998, 14.7735, 14.575, 14.7011, 109288.01
2018-06-27 20:00:00, BINA--BNB--USDT, 14.02, 14.03, 13.92, 14.0213, 81564.82
2018-07-04 08:00:00, BINA--BNB--USDT, 14.17, 14.1798, 13.94, 14.0206, 54037.01
2018-06-12 03:00:00, OKEX--BTC--USDT, 6750.224, 6763.4971, 6731.4659, 6751.1783, 468.14765037
2018-06-12 04:00:00, OKEX--BTC--USDT, 6741.5247, 6762.3626, 6724.0477, 6759.2051, 608.60825243
2018-06-12 05:00:00, OKEX--BTC--USDT, 6755.9313, 6773.2483, 6749.9375, 6773.2483, 431.91349184
2018-06-12 06:00:00, OKEX--BTC--USDT, 6772.5579, 6794.7781, 6750.0, 6792.9517, 330.65737206
2018-06-12 07:00:00, OKEX--BTC--USDT, 6791.2192, 6898.0, 6782.8828, 6867.3095, 441.10842725
2018-06-12 08:00:00, OKEX--BTC--USDT, 6864.2844, 6865.6102, 6821.4091, 6834.355, 328.72408182
2018-06-12 09:00:00, OKEX--BTC--USDT, 6833.0354, 6850.0, 6828.0566, 6847.0003, 209.79524937
2018-06-12 10:00:00, OKEX--BTC--USDT, 6853.009, 6865.463, 6834.3, 6853.29, 312.6763431
2018-06-12 11:00:00, OKEX--BTC--USDT, 6853.4188, 6859.1429, 6809.4832, 6809.9318, 336.43183002
2018-06-12 12:00:00, OKEX--BTC--USDT, 6811.4565, 6835.3287, 6805.1252, 6816.5671, 395.25911012
2018-06-12 13:00:00, OKEX--BTC--USDT, 6815.2889, 6838.9999, 6812.2876, 6837.5634, 321.72359035
2018-06-12 14:00:00, OKEX--BTC--USDT, 6835.0303, 6840.4576, 6828.5733, 6828.5733, 282.88556114
2018-06-12 15:00:00, OKEX--BTC--USDT, 6827.7025, 6846.2891, 6805.0, 6821.6972, 327.76717484
2018-06-12 16:00:00, OKEX--BTC--USDT, 6815.082, 6868.7542, 6796.0254, 6853.6655, 435.4216279
2018-06-12 17:00:00, OKEX--BTC--USDT, 6847.5939, 6851.0, 6834.5091, 6844.8406, 432.69983635
2018-06-12 18:00:00, OKEX--BTC--USDT, 6844.8405, 6846.7227, 6825.0807, 6829.8305, 297.35620562
2018-06-12 19:00:00, OKEX--BTC--USDT, 6824.3511, 6846.616, 6811.9331, 6827.6707, 478.83376038
2018-06-12 20:00:00, OKEX--BTC--USDT, 6827.6607, 6827.6707, 6707.0963, 6714.1, 332.00325368
2018-06-12 21:00:00, OKEX--BTC--USDT, 6712.2035, 6730.9648, 6698.853, 6721.8968, 307.67341219
2018-06-18 03:00:00, OKEX--BTC--USDT, 6526.301, 6546.3766, 6508.8917, 6540.7989, 423.24138156
2018-06-18 04:00:00, OKEX--BTC--USDT, 6515.2352, 6519.4806, 6480.0779, 6489.0645, 456.15141836
2018-06-18 05:00:00, OKEX--BTC--USDT, 6487.8518, 6501.4966, 6480.1649, 6492.263, 477.78967401
2018-06-18 06:00:00, OKEX--BTC--USDT, 6496.6111, 6499.7913, 6476.7886, 6485.3847, 402.34181832
2018-06-18 07:00:00, OKEX--BTC--USDT, 6482.5371, 6483.3456, 6433.5214, 6445.0074, 457.27488988
2018-06-18 08:00:00, OKEX--BTC--USDT, 6442.8139, 6454.6452, 6396.3, 6401.1426, 488.14910846
2018-06-18 09:00:00, OKEX--BTC--USDT, 6395.4556, 6441.4392, 6382.3487, 6421.9357, 359.68514707
2018-06-18 10:00:00, OKEX--BTC--USDT, 6416.4706, 6435.0487, 6410.4057, 6434.0, 495.15495657
2018-06-18 11:00:00, OKEX--BTC--USDT, 6432.4458, 6435.847, 6409.2876, 6413.1328, 522.92825896
2018-06-18 12:00:00, OKEX--BTC--USDT, 6413.8485, 6418.9496, 6385.0431, 6405.2374, 431.8230285
2018-06-18 13:00:00, OKEX--BTC--USDT, 6409.0847, 6437.5301, 6398.5948, 6426.0, 498.24215209
2018-06-18 14:00:00, OKEX--BTC--USDT, 6422.8213, 6444.0, 6414.3782, 6426.9406, 455.86413053
2018-06-18 15:00:00, OKEX--BTC--USDT, 6429.64, 6442.7541, 6419.7285, 6436.6435, 370.00755015
2018-06-18 16:00:00, OKEX--BTC--USDT, 6436.0, 6473.0, 6426.5651, 6465.0, 476.96020363
2018-06-18 17:00:00, OKEX--BTC--USDT, 6462.481, 6471.1043, 6450.3627, 6462.2822, 408.17598067
2018-06-18 18:00:00, OKEX--BTC--USDT, 6457.1201, 6459.2062, 6426.6212, 6430.4197, 239.90928314
2018-06-18 19:00:00, OKEX--BTC--USDT, 6422.1678, 6426.1483, 6413.1196, 6418.9368, 172.9424834
2018-06-18 20:00:00, OKEX--BTC--USDT, 6418.8078, 6436.8655, 6418.8078, 6423.0, 222.91453254
2018-06-18 21:00:00, OKEX--BTC--USDT, 6418.0215, 6437.8992, 6405.6938, 6435.5759, 192.00616558
2018-06-20 03:00:00, OKEX--BTC--USDT, 6705.9298, 6742.8018, 6705.8631, 6740.2294, 368.12455951
2018-06-20 04:00:00, OKEX--BTC--USDT, 6738.7588, 6744.1102, 6692.0001, 6694.3409, 488.38866197
2018-06-20 05:00:00, OKEX--BTC--USDT, 6699.6629, 6724.6779, 6696.0001, 6718.2218, 495.18556943
2018-06-20 06:00:00, OKEX--BTC--USDT, 6718.17, 6734.9636, 6711.1587, 6730.7751, 495.15145564
2018-06-20 07:00:00, OKEX--BTC--USDT, 6730.5269, 6746.5, 6720.3222, 6746.5, 465.68200335
2018-06-20 08:00:00, OKEX--BTC--USDT, 6739.3665, 6748.1661, 6683.5758, 6689.1594, 381.27861313
2018-06-20 09:00:00, OKEX--BTC--USDT, 6641.4361, 6642.3026, 6560.3744, 6615.6437, 226.52034922
2018-06-20 10:00:00, OKEX--BTC--USDT, 6610.7031, 6610.7031, 6590.2911, 6605.3016, 350.75138112
2018-06-20 11:00:00, OKEX--BTC--USDT, 6608.7629, 6620.0, 6595.1025, 6604.51, 331.7644767
2018-06-20 12:00:00, OKEX--BTC--USDT, 6602.3, 6603.0023, 6581.1707, 6596.0, 398.96744702
2018-06-20 13:00:00, OKEX--BTC--USDT, 6595.1017, 6607.0, 6588.062, 6591.99, 325.45902336
2018-06-20 14:00:00, OKEX--BTC--USDT, 6588.859, 6625.0401, 6584.502, 6618.1872, 402.13677963
2018-06-20 15:00:00, OKEX--BTC--USDT, 6623.2242, 6630.666, 6610.9413, 6623.6695, 354.00257531
2018-06-20 16:00:00, OKEX--BTC--USDT, 6623.1241, 6633.299, 6616.6895, 6627.6845, 353.92591353
2018-06-22 03:00:00, OKEX--BTC--USDT, 6695.8237, 6721.4999, 6695.8237, 6717.168, 390.42121918
2018-06-22 04:00:00, OKEX--BTC--USDT, 6712.9475, 6729.97, 6706.7354, 6723.4867, 426.45954474
2018-06-22 05:00:00, OKEX--BTC--USDT, 6724.0999, 6725.409, 6700.5708, 6700.5708, 430.82576988
2018-06-22 06:00:00, OKEX--BTC--USDT, 6704.2409, 6735.799, 6699.7, 6725.7588, 511.67289605
2018-06-22 07:00:00, OKEX--BTC--USDT, 6724.3054, 6729.1192, 6717.4, 6718.6986, 412.07740905
2018-06-22 08:00:00, OKEX--BTC--USDT, 6721.7374, 6732.5197, 6715.0, 6721.7626, 434.56552547
2018-06-22 09:00:00, OKEX--BTC--USDT, 6720.9345, 6723.36, 6617.8157, 6633.7721, 311.63674446
2018-06-22 10:00:00, OKEX--BTC--USDT, 6638.1791, 6660.4097, 6630.7442, 6656.4979, 297.79103211
2018-06-22 11:00:00, OKEX--BTC--USDT, 6659.4878, 6669.4912, 6653.1858, 6659.0, 423.72157975
2018-06-22 12:00:00, OKEX--BTC--USDT, 6657.6267, 6659.8605, 6642.0, 6656.4401, 407.6775886
2018-06-22 13:00:00, OKEX--BTC--USDT, 6655.115, 6671.5999, 6639.7503, 6651.2411, 406.38733978
2018-06-22 14:00:00, OKEX--BTC--USDT, 6650.278, 6657.7999, 6629.2848, 6630.9492, 558.68470392
2018-06-22 15:00:00, OKEX--BTC--USDT, 6634.8303, 6635.0, 6463.6047, 6491.4, 261.45158815
2018-06-22 16:00:00, OKEX--BTC--USDT, 6498.0264, 6500.4869, 6371.7189, 6395.6451, 333.47444636
2018-06-22 17:00:00, OKEX--BTC--USDT, 6396.3752, 6399.9989, 6359.6793, 6363.4816, 322.94297962
2018-06-22 18:00:00, OKEX--BTC--USDT, 6319.3169, 6383.8536, 6308.243, 6368.9, 294.35085911
2018-06-22 19:00:00, OKEX--BTC--USDT, 6359.7811, 6375.6407, 6327.0516, 6344.5225, 291.90138008
2018-06-22 20:00:00, OKEX--BTC--USDT, 6345.2948, 6355.1235, 6314.778, 6326.2867, 232.38634581
2018-06-22 21:00:00, OKEX--BTC--USDT, 6322.4881, 6327.4963, 6086.0147, 6119.8033, 136.9256421
2018-06-23 03:00:00, OKEX--BTC--USDT, 6215.1162, 6225.0, 6185.5344, 6195.2389, 277.89974435
2018-06-23 04:00:00, OKEX--BTC--USDT, 6195.968, 6202.125, 6023.8671, 6053.0824, 348.76109567
2018-06-23 05:00:00, OKEX--BTC--USDT, 6052.7699, 6055.5585, 5926.0, 6003.5356, 277.07133191
2018-06-23 06:00:00, OKEX--BTC--USDT, 5985.4982, 6090.5728, 5971.936, 6075.8227, 241.85321917
2018-06-23 07:00:00, OKEX--BTC--USDT, 6065.3, 6076.8187, 6028.54, 6048.2237, 408.99960953
2018-06-23 08:00:00, OKEX--BTC--USDT, 6044.4947, 6159.9179, 6037.9002, 6142.479, 201.8300968
2018-06-23 09:00:00, OKEX--BTC--USDT, 6139.0046, 6147.6136, 6113.413, 6128.0089, 230.81135648
2018-06-23 10:00:00, OKEX--BTC--USDT, 6135.0, 6152.5643, 6114.7617, 6118.3622, 154.24148834
2018-06-23 11:00:00, OKEX--BTC--USDT, 6129.375, 6135.9508, 6084.7934, 6098.723, 161.16393327
2018-06-23 12:00:00, OKEX--BTC--USDT, 6095.9988, 6128.6677, 6089.3845, 6101.6734, 272.70205819
2018-06-23 13:00:00, OKEX--BTC--USDT, 6099.1311, 6109.4322, 6057.3123, 6067.6639, 277.43936877
2018-06-23 14:00:00, OKEX--BTC--USDT, 6037.3702, 6049.4865, 6000.7643, 6037.3036, 187.63512362
2018-06-23 15:00:00, OKEX--BTC--USDT, 6029.252, 6111.413, 6026.747, 6101.6708, 320.07436647
2018-06-23 16:00:00, OKEX--BTC--USDT, 6103.0236, 6117.5539, 6069.5092, 6072.6976, 395.62747426
2018-06-23 17:00:00, OKEX--BTC--USDT, 6078.9435, 6127.4458, 6077.0345, 6115.1513, 306.69083906
2018-06-23 18:00:00, OKEX--BTC--USDT, 6115.6986, 6131.4372, 6104.3, 6116.2791, 304.55456057
2018-06-23 19:00:00, OKEX--BTC--USDT, 6119.6222, 6153.9462, 6096.8002, 6121.8394, 322.99741092
2018-06-23 20:00:00, OKEX--BTC--USDT, 6104.0018, 6123.5, 6074.0943, 6118.3176, 333.37072156
2018-06-23 21:00:00, OKEX--BTC--USDT, 6116.4051, 6135.1686, 6080.0, 6129.7315, 437.4714614
2018-06-26 03:00:00, OKEX--BTC--USDT, 6259.3741, 6271.9819, 6230.6815, 6259.6201, 403.37569079
2018-06-26 04:00:00, OKEX--BTC--USDT, 6254.8761, 6268.4699, 6242.4748, 6247.3699, 468.96991953
2018-06-26 05:00:00, OKEX--BTC--USDT, 6245.7415, 6262.896, 6241.6206, 6259.827, 487.99633967
2018-06-26 06:00:00, OKEX--BTC--USDT, 6262.0, 6266.1767, 6224.4776, 6230.7017, 523.84361598
2018-06-26 07:00:00, OKEX--BTC--USDT, 6230.7014, 6250.0, 6225.4047, 6242.1235, 506.34938683
2018-06-26 08:00:00, OKEX--BTC--USDT, 6252.9883, 6260.0854, 6188.2224, 6190.6567, 456.97354669
2018-06-26 09:00:00, OKEX--BTC--USDT, 6190.0287, 6235.0, 6190.0287, 6231.6012, 384.14261778
2018-06-26 10:00:00, OKEX--BTC--USDT, 6230.0008, 6232.1322, 6221.0, 6230.428, 330.24135202
2018-06-26 11:00:00, OKEX--BTC--USDT, 6230.428, 6239.1737, 6223.0, 6232.4599, 347.99539507
2018-06-26 12:00:00, OKEX--BTC--USDT, 6231.0, 6245.8527, 6220.0895, 6245.2286, 298.46632208
2018-06-26 13:00:00, OKEX--BTC--USDT, 6237.3806, 6266.0863, 6236.7569, 6245.5689, 496.97500963
2018-06-26 14:00:00, OKEX--BTC--USDT, 6245.5689, 6251.6581, 6230.9985, 6237.0, 322.2027672
2018-06-26 15:00:00, OKEX--BTC--USDT, 6232.5772, 6241.3232, 6210.0, 6226.0, 566.80583444
2018-06-26 16:00:00, OKEX--BTC--USDT, 6223.0662, 6229.438, 6202.1624, 6218.7592, 460.35025432
2018-06-26 17:00:00, OKEX--BTC--USDT, 6218.6002, 6218.9996, 6187.7353, 6192.45, 393.31877031
2018-06-26 18:00:00, OKEX--BTC--USDT, 6182.0674, 6221.0, 6182.0674, 6216.223, 427.71456056
2018-06-26 19:00:00, OKEX--BTC--USDT, 6215.0, 6223.33, 6186.038, 6189.9521, 355.97312063
2018-06-26 20:00:00, OKEX--BTC--USDT, 6188.3093, 6215.7419, 6187.0346, 6208.8186, 417.06068538
2018-06-26 21:00:00, OKEX--BTC--USDT, 6209.9992, 6228.0338, 6151.4429, 6177.327, 366.20785233
2018-06-28 03:00:00, OKEX--BTC--USDT, 6124.461, 6150.7609, 6112.4207, 6139.6062, 440.66760488
2018-06-28 04:00:00, OKEX--BTC--USDT, 6137.7848, 6145.6552, 6110.6272, 6123.5719, 544.49504494
2018-06-28 05:00:00, OKEX--BTC--USDT, 6126.5413, 6135.4921, 6112.1211, 6116.0664, 436.51917675
2018-06-28 06:00:00, OKEX--BTC--USDT, 6119.5604, 6157.6885, 6119.5604, 6139.0, 315.21673038
2018-06-28 07:00:00, OKEX--BTC--USDT, 6137.0, 6177.1812, 6113.7728, 6137.1009, 431.57011556
2018-06-28 08:00:00, OKEX--BTC--USDT, 6137.1009, 6163.3435, 6133.0782, 6142.6097, 366.79066258
2018-06-28 09:00:00, OKEX--BTC--USDT, 6142.331, 6149.2269, 6115.0262, 6138.0, 272.70940099
2018-06-28 10:00:00, OKEX--BTC--USDT, 6143.473, 6161.4104, 6104.2173, 6110.0304, 570.2978782
2018-06-28 11:00:00, OKEX--BTC--USDT, 6113.1142, 6129.8351, 6075.7998, 6076.2863, 403.63553523
2018-06-28 12:00:00, OKEX--BTC--USDT, 6092.8852, 6105.9315, 6078.617, 6099.7101, 394.51004187
2018-06-28 13:00:00, OKEX--BTC--USDT, 6099.71, 6117.2527, 6093.8734, 6107.6, 238.72517055
2018-06-28 14:00:00, OKEX--BTC--USDT, 6113.1187, 6114.2371, 6096.1724, 6102.0, 450.38917095
2018-06-28 15:00:00, OKEX--BTC--USDT, 6100.1333, 6108.504, 6090.7144, 6106.0, 557.01154947
2018-06-28 16:00:00, OKEX--BTC--USDT, 6114.7427, 6120.5981, 6106.6911, 6112.3824, 182.82443943
2018-06-28 17:00:00, OKEX--BTC--USDT, 6114.2126, 6115.4581, 6092.7615, 6107.4532, 570.05540426
2018-06-28 18:00:00, OKEX--BTC--USDT, 6106.5285, 6107.9953, 6080.8904, 6094.6886, 410.27268945
2018-06-28 19:00:00, OKEX--BTC--USDT, 6090.9301, 6109.8404, 6085.9161, 6103.0001, 486.8212644
2018-06-28 20:00:00, OKEX--BTC--USDT, 6103.4408, 6124.6899, 6097.819, 6102.0664, 686.19182992
2018-06-28 21:00:00, OKEX--BTC--USDT, 6102.8004, 6112.6607, 6088.9167, 6110.0648, 607.14055764
2018-06-30 03:00:00, OKEX--BTC--USDT, 5889.0746, 5891.2179, 5869.9454, 5888.7801, 466.72305468
2018-06-30 04:00:00, OKEX--BTC--USDT, 5884.1239, 5915.1382, 5884.1239, 5895.2078, 379.92370751
2018-06-30 05:00:00, OKEX--BTC--USDT, 5897.6676, 5932.3392, 5890.9196, 5920.2728, 410.55821658
2018-06-30 06:00:00, OKEX--BTC--USDT, 5923.596, 6244.8999, 5919.9508, 6242.9842, 212.20680002
2018-06-30 07:00:00, OKEX--BTC--USDT, 6243.9401, 6252.9896, 6190.6389, 6201.4742, 297.47327878
2018-06-30 08:00:00, OKEX--BTC--USDT, 6197.4216, 6251.207, 6188.8985, 6232.0, 197.16255392
2018-06-30 09:00:00, OKEX--BTC--USDT, 6237.5, 6471.3358, 6237.5, 6414.0915, 194.23096028
2018-06-30 10:00:00, OKEX--BTC--USDT, 6393.0221, 6417.1212, 6374.4104, 6389.0, 302.43656351
2018-06-30 11:00:00, OKEX--BTC--USDT, 6389.0, 6410.05, 6357.9632, 6360.0001, 462.69712349
2018-06-30 12:00:00, OKEX--BTC--USDT, 6379.5855, 6384.5573, 6359.8843, 6377.0, 437.44666771
2018-06-30 13:00:00, OKEX--BTC--USDT, 6380.0, 6402.7919, 6379.9, 6400.1249, 290.91791464
